Frames,Videos,Nose-Eye,Eye-Shoulder,Eye-Midshoulder,Eye-Wither,Wither-Midshoulder,Midshoulder-Shoulder,Hip-Ischium,Ischium-Stifle,Stifle-Hip,Stifle-Offhindhock,Offhindhock-Offhindfetlock,Stifle-Nearhindhock,Nearhindhock-Nearhindfetlock,Girth-Offknee,Offknee-Offfrontfetlock,Elbow-Nearknee,Nearknee-Nearfrontfetlock
0271.png,Sample7,64.43301776,110.7649303,108.9111361,147.3975456,54.26296056,43.46154367,69.85699679,73.86828518,89.59479648,79.23212031,64.99584261,71.8666945,62.00358771,89.19641248,51.66182774,75.20415178,50.19471863
0272.png,Sample7,56.99499003,115.9655121,115.3242925,150.7817348,51.85426159,43.46189647,68.9760216,76.26806526,87.49563291,76.87778468,66.2721661,69.74922063,61.4235496,85.89611038,49.12137801,75.13241053,48.26720995
0276.png,Sample7,63.02746139,123.4790221,118.2570101,152.2480403,49.97800405,45.27431453,68.8317627,76.538699,87.72931602,82.11701137,68.66922973,71.07126627,54.91812087,80.83197937,49.36099225,66.6672,49.17065069
0277.png,Sample7,63.51598574,119.0204166,115.1173314,146.8913491,48.73984453,46.89532552,67.96712277,72.15462409,83.44842187,86.66609231,66.03029608,70.21495884,59.88169077,80.99382693,49.36099225,65.29931087,46.69047012
0278.png,Sample7,59.79669259,122.3200302,125.4496375,153.1212127,45.87899059,47.91214646,68.21258275,70.83646581,86.36076527,83.21546598,65.08155226,67.41282437,64.11079299,79.00812898,49.81762295,66.64008137,45.72819214
0279.png,Sample7,60.94482022,127.6182293,128.1013175,156.4171019,46.26927466,46.80962389,66.10747142,68.05543166,85.62950167,84.11896338,65.33715976,66.93645411,68.58871304,79.13482448,47.89330735,69.23110412,47.1776595
0280.png,Sample7,58.39657905,130.6535027,131.1016773,161.5501546,47.07042006,45.607017,67.23094526,68.61774957,87.73717317,84.94908802,64.77653896,66.01348011,68.9760216,78.41186702,47.5394573,67.62357906,47.13998067
0281.png,Sample7,62.19987496,129.8293872,132.9498017,162.865017,45.08316267,46.17358552,66.81680095,65.60842087,91.08238029,83.24556979,64.88285512,65.82097606,69.85699679,77.89736838,47.50271104,70.00317771,49.60665726
0282.png,Sample7,62.61408433,127.5422788,126.1762612,163.3217329,49.97731041,44.19124096,67.67838323,64.16975058,90.86487159,82.11701137,65.51335742,69.20886906,67.75760392,79.33364706,46.70983718,70.38304404,51.43734916
0285.png,Sample7,65.51335742,129.6919427,137.3475624,173.6330063,46.67142357,48.48815205,73.53910524,69.46755278,87.29483885,89.02916626,64.93748105,75.09420454,65.01992858,73.38182639,47.33768525,75.89466384,53.43710738
0287.png,Sample7,60.67007317,129.2523337,133.659245,179.6446814,52.68348677,49.03060269,74.87160269,65.64870821,90.6762691,86.63850055,64.62197769,75.546036,67.91532637,70.9365914,47.50171459,80.79894114,42.93619039
0288.png,Sample7,63.02727099,134.1044369,135.7029534,180.140254,50.81160848,50.53501317,74.23985752,65.64927689,91.4954668,87.86353055,63.38625158,72.3082906,66.82676776,67.96712277,50.74560955,81.76071048,42.83807756
0289.png,Sample7,64.06868537,133.4689011,137.6975946,176.2493663,46.23656082,50.99019514,71.85847511,64.73154135,91.08238029,86.82060175,64.69729172,75.15317691,62.02522784,66.48308055,49.55284497,81.40916684,40.55164061
0290.png,Sample7,63.8046045,135.3773426,141.6408855,177.5454659,44.7863769,50.77246848,71.56881382,63.81222453,90.04851532,85.92547676,66.24198065,73.66296522,65.60842087,65.01988756,48.67083087,82.93511788,42.68681816
0291.png,Sample7,68.07251689,141.0390017,143.4585267,180.055547,45.72890649,50.863591,72.17247244,63.84719954,93.34291856,82.65882221,65.40857572,71.69379332,67.38627292,64.06966348,49.17501172,86.74378876,47.35176637
0292.png,Sample7,68.28123543,141.0449889,142.0250244,176.7655522,44.78567728,49.4317352,75.89784948,62.91102359,94.81723707,81.71742096,65.86198364,70.07254654,70.12700542,64.11860538,48.72079182,90.24701411,48.01853346
0293.png,Sample7,65.5502996,146.3087572,147.3390391,177.0399189,41.14469319,48.77601415,74.77342368,65.65876095,93.14222339,82.96766706,67.6983965,66.48308055,69.85699679,61.56541598,49.12042798,91.51759272,43.66005549
0294.png,Sample7,63.83725837,142.6353174,146.0015236,174.830652,41.23105626,51.57957822,74.90711285,67.34692602,90.87244296,86.86668457,65.40720994,64.45982384,69.33346154,59.46767936,49.55398852,91.21403401,46.81879964
0295.png,Sample7,64.99584261,144.8428359,150.0237078,179.7426432,42.08435444,52.93653223,70.85540833,66.82676776,89.64169665,84.24779852,62.68081401,63.56738507,66.6404215,56.7296787,48.70318265,101.3269406,44.47188875
0296.png,Sample7,64.72123128,147.0782105,146.7639253,179.4271044,44.80481126,51.77769576,68.35202996,66.24198065,88.02272434,85.37566659,64.77966416,63.83725837,66.21807743,58,49.2833215,99.89522956,45.56739576
0297.png,Sample7,62.6273884,149.9523243,150.179136,181.7740673,44.35237185,52.71695068,69.37456146,66.50995247,88.76936408,81.62746815,65.86242902,64.12487817,66.21807743,56.7649344,49.02588885,102.8416496,46.92279711
0298.png,Sample7,60.81283125,152.4445094,151.0916293,181.4215888,44.90527314,53.36665626,71.55759141,66.50995247,91.74416845,81.21576202,65.56749872,62.0573355,67.5931489,56.85877632,48.67088567,104.0083501,50.429405
0299.png,Sample7,61.18823416,154.7495324,150.0515437,181.7696442,46.7285542,53.60697302,74.28418705,67.69924339,90.37194747,83.3336,68.88242479,65.49947922,66.134627,55.47739079,51.03814696,107.0681237,49.1934955
0300.png,Sample7,61.11894778,155.0409136,149.4556047,180.9653472,46.23588313,53.48772238,70.22819946,68.31593925,90.37231631,80.93250961,70.17455063,64.7895945,64.88285512,55.369133,51.88021246,107.4714929,48.2999839
0301.png,Sample7,62.27162721,152.3656508,144.9612209,179.9883749,47.67065718,54.03346289,69.60266917,68.38424445,89.02925612,83.91789903,69.05070601,66.33577885,64.41873089,56.0357029,51.57934557,107.2397107,46.0532928
0302.png,Sample7,62.61313671,154.7844193,144.0620453,175.1257085,45.72890649,53.00667464,69.6017305,70.12657762,90.90367307,76.85217268,65.81133304,64.22601066,65.90536987,57.64709495,51.02414244,111.1418053,43.08131846
0303.png,Sample7,60.98760895,159.5690001,147.7489342,174.9530248,43.46106815,52.93631814,68.97695912,71.88232668,92.56088687,71.66016715,64.2108056,63.28054643,64.28063472,61.28296483,48.83049139,102.4784313,44.94441011
0304.png,Sample7,63.87867319,159.4263355,149.0706022,174.7931552,43.53261868,52.61178575,65.86149777,73.51835448,90.57167082,76.4198927,64.7895945,64.08936817,65.50040543,58.97256613,52.366864,97.58187218,47.4455571
0305.png,Sample7,61.79918734,158.449009,152.2366579,177.544621,44.14549179,51.91921075,68.21165427,76.18990601,90.24411338,74.19216191,70.15540527,65.74378889,67.33629367,60.47237754,51.5921398,99.03534723,44.48731155
0306.png,Sample7,60.29535453,163.4152407,155.6346291,176.2472834,42.54166063,50.08836636,66.24557009,78.97381282,89.56425378,77.4543708,66.05386354,66.65723934,70.666,61.45342591,49.21117308,93.5711589,46.19251984
0307.png,Sample7,62.74141287,167.3860223,157.6770004,177.4131725,42.54166063,50.6359556,70.22819946,78.0032535,88.00238381,77.79460136,64.666,70.31691752,70,57.92364706,53.52024747,89.88413035,47.22481458
0312.png,Sample7,61.17393054,169.5660684,165.3816704,187.9604438,43.46114485,47.4648127,74.4430043,78.72573206,81.8718728,77.98046194,66.02670504,96.33275663,62.43214628,65.60793313,56.57640655,69.63111055,50.47284859
0313.png,Sample7,61.89950278,169.1283563,164.9848478,191.0497317,46.04345773,48.00430073,74.77342368,81.85942693,80.94195726,80.4932102,65.1459899,98.52443803,64.88285512,66.96593827,53.28795153,69.77105417,49.17075916
0314.png,Sample7,63.7361157,165.7644701,165.4425003,193.3332552,47.35137216,46.57205648,76.51306933,81.21576202,79.61264835,80.04500956,69.518816,102.8351151,64.88285512,67.46851117,54.71519797,68.57215503,47.89781253
0318.png,Sample7,56.77239548,160.7384224,180.7666034,206.5956168,42.9982532,53.68723416,79.0641062,80.04500956,72.71588853,81.21576202,74.66889878,113.3294391,64.93715252,83.07895308,54.21380718,58.19856432,50.03998401
0320.png,Sample7,56.19413572,158.730616,183.2017128,212.1394468,43.46198851,54.08149818,73.66305572,76.49272442,70.00317771,82.93433012,76.32984854,116.940205,65.38812669,90.58889802,51.77712924,54.68324952,46.74314686
0321.png,Sample7,59.51626482,156.7741745,179.1627987,205.9945264,41.84661941,52.51438745,68.57260224,73.06939776,69.33720823,85.37466707,75.14179781,118.3068252,64.62197769,90.9915918,50.10257923,56.01588664,45.57349133
0322.png,Sample7,59.57327515,155.6346291,175.6605565,210.0839081,46.13533233,50.1016744,69.47681308,77.7454536,70.11419257,84.76143515,73.94021609,119.9421101,65.05115253,91.93475948,44.06550679,56.22935967,45.72932928
0323.png,Sample7,61.39191406,155.6356143,178.4582516,211.84181,44.14549179,52.47674617,69.47681308,76.38988881,70.69429649,83.60018608,73.64147986,119.2219592,66.48612554,93.13597467,46.57108307,53.68235796,46.69047012
0109.png,Sample8,41.57447401,107.2342151,110.0989595,135.2938267,33.4728082,39.01525058,69.99734599,66.02333594,69.23110412,77.88549145,53.83589056,49.37352417,52.29819202,45.72932928,41.12249453,91.70455217,38.78732897
0110.png,Sample8,44.32237459,107.6993077,111.0598477,136.275533,35.35777772,37.53590874,66.82969733,70.36634929,68.83156899,77.34467733,52.83108513,48.52083173,54.49502322,45.64660387,41.59519738,95.25917162,35.20114897
0111.png,Sample8,42.79688982,107.0537663,110.4536102,134.2117349,34.44110593,38.38969769,66.41683187,74.96354077,66.82915864,81.37750167,49.44546266,52.12421489,54.97457999,46.38965402,41.49404242,93.01153095,36.4167605
0112.png,Sample8,42.59410497,108.8218258,111.3156992,134.0659871,34.49271743,39.01620747,61.3514466,72.8158896,67.38579804,76.95562647,53.3371582,52.61631771,54.97457999,45.57259898,42.651341,89.68358205,38.20351352
0113.png,Sample8,44.32174285,109.4975231,109.083,133.0941488,35.83868798,39.21419244,63.87867319,74.44269982,66.71932587,75.80116681,51.3383331,56.6472045,55.04328802,45.06718935,44.12667624,86.41264311,38.7868649
0114.png,Sample8,49.55304678,111.2458738,109.305592,130.1093421,34.49271743,38.57972986,62.42560729,75.60423269,67.3471933,76.31778881,51.76413602,59.92531649,55.57410268,45.72833792,43.23079664,83.73470275,38.51691116
0115.png,Sample8,50.51310501,106.3369069,106.6878896,126.0864025,33.11960816,43.59435234,61.79884213,77.4997405,66.21511073,75.38056632,53.48772238,64.34600911,54.92651252,45.82062612,44.16145127,83.73409767,37.14291918
0120.png,Sample8,44.32174285,111.8171404,104.7776142,130.9998846,38.18597184,40.66678689,63.67234181,79.57648452,61.10869369,66.32553723,54.29172232,82.49737504,53.53680769,45.72833792,47.59978525,73.69076228,35.42723372
0121.png,Sample8,41.75026813,110.4738923,105.7831388,133.8137728,39.15191496,40.27732752,62.83674792,78.31815172,59.1235129,63.62700336,56.7251698,82.97231399,54.2012997,48.02265207,45.607017,68.88362489,34.99819678
0122.png,Sample8,41.97863478,107.8287943,105.0290034,134.5362405,40.13820569,40.75473525,61.13726269,79.64923101,58.57536077,63.45934832,55.12017578,86.82060175,54.26270256,48.24435488,43.3336,66.99869982,35.30226307
0123.png,Sample8,40.05562244,108.0759404,105.5118024,137.3148369,41.65423815,41.39762742,64.93715252,81.6960573,59.75080846,62.89412621,60.60406294,90.24701411,53.00667464,52.36585827,45.50042247,64.11054342,35.30226307
0124.png,Sample8,39.64370205,105.6787585,109.4810263,136.8616122,39.60990337,42.10481103,62.82998577,80.49844719,58.06430153,61.72698312,61.89937354,90.24701411,53.0861857,55.33716453,39.15259606,60.36969071,36.49657518
0125.png,Sample8,42.16391296,107.1669559,103.8820121,137.4507783,41.86704883,43.17406629,61.1920002,76.04093927,58.71563487,60.80967759,54.80084752,90.75064983,53.37421767,56.11479108,38.41874542,57.63461537,36.22154055
0126.png,Sample8,43.08131846,104.2770711,101.3787135,134.2118491,42.59437105,42.04149274,62.07221959,75.15317691,58.44334389,61.92819139,59.88460385,91.69004793,52.83108513,59.45651259,39.15259606,56.63920903,36.72050593
0127.png,Sample8,40.35944059,101.9707758,104.9712892,137.4627222,42.0216558,41.12249453,62.31446773,78.87304849,60.34723597,62.11484346,56.11401885,92.45539465,53.85164807,59.53850668,38.6662069,54.81256142,36.667
0133.png,Sample8,42.63534788,96.06667361,110.0020222,140.0267847,38.18667016,41.51053949,56.66636471,70.45237951,59.51316568,62.7227267,51.6139516,93.07756145,55.78190069,71.76512926,32.46921277,44.70169771,32.77560747
0134.png,Sample8,42.75511665,94.49228775,107.3412771,139.7784692,40.55150908,38.78732897,59.09314681,70.66701887,61.62677629,63.50472249,47.91259172,92.08691547,55.58933151,71.58550753,33.63231911,41.72345997,36.09865495
0135.png,Sample8,42.3745731,92.56183039,106.7190601,140.0652435,40.58439218,39.11220895,62.89327822,71.38362402,63.333,60.44644645,50.81099181,89.68577244,56.11479108,70.45237951,34.05877273,42.63551989,36.88453455
0136.png,Sample8,42.68822373,91.28507971,106.7190601,139.4145027,40.0938621,37.73592453,60.16643583,73.59036471,62.89351141,61.18823416,48.26805247,92.15389062,58.13776741,72.75149789,37.33894006,42.13204112,36.73925542
0137.png,Sample8,41.97960352,92.34717104,109.4061465,138.618256,36.76955262,38.45902871,59.1790879,72.31059243,64.16993758,59.0185357,49.04855644,88.83692926,59.64740471,75.43121076,34,41.333,36.61214128
0138.png,Sample8,44.19222154,86.68942778,106.0188662,134.9370223,36.76955262,40.4037237,59.30329202,70.40161615,64.0034756,56.26967607,51.35126527,87.00748116,60.53495593,76.62257863,34.31881246,41.52709424,37.3922868
0139.png,Sample8,43.29256031,88.56949563,106.6753288,134.1480989,35.83937624,39.06642776,59.18001164,69.87302135,65.33640469,57.41936182,50.77215335,86.3307387,60.25058045,79.3107671,33.57214454,40.92819186,37.02859556
0140.png,Sample8,40.79215611,88.34485711,106.667,133.6333225,36.87817783,37.48200161,59.24326872,70.17386662,63.34704764,59.52468023,49.80437286,85.4193941,58.62109594,79.91120628,32.99756221,40.48530049,38.37845461
0141.png,Sample8,42.88472404,89.50803564,102.0348611,131.9215053,39.60990337,35.33298114,62.40328339,72.15383874,64.05554534,60.9296279,49.1934955,86.90690294,54.81661954,76.0404746,34.61493576,40.49691346,37.74171285
0142.png,Sample8,44.62636491,86.84644175,102.139321,129.57603,38.75869509,37.59983452,60.50580505,70.0795326,64.08678145,61.3514466,49.50030752,84.38009244,52.39192474,76.93087229,36.2826068,41.76640862,37.54710227
0143.png,Sample8,44.84528466,87.39724888,104.8790563,125.1655508,33.65199681,39.26526313,60.94421858,68.62807654,64.83511737,60.50517701,49.54968775,82.11701137,49.43254439,76.67031006,37.26720334,42.67174449,37.31610317
0144.png,Sample8,44.97893828,87.67916768,102.928547,122.4240572,33.28663395,38.00564286,61.98239177,69.56699729,64.8855334,61.28314976,51.38494808,79.1433664,49.43254439,78.47942123,36.67317518,45.49453691,36.2829559
0145.png,Sample8,44.32667118,87.65589795,101.7618876,122.0021512,33.47979159,37.06983201,64.09063721,67.986953,66.75327707,58.68236912,52.74658072,76.4142715,48.37354649,73.06939776,39.06061387,44.94441011,35.2826177
0146.png,Sample8,44.60687042,89.4555855,103.2196579,123.2251309,34.02594435,35.60898763,63.67997767,64.58460773,68.91269195,58.4422488,52.12421489,69.2369041,49.62052443,74.90706835,38.75866068,46.13453756,36.52080077
0147.png,Sample8,45.2650908,90.93328201,103.528272,122.2161546,33.65199681,34.67260847,64.08969063,64.5839058,67.60984807,59.79669259,52.36548906,67.36329037,46.83811364,75.43973018,38.16324002,47.375826,38.4645349
0148.png,Sample8,44.62660393,86.24999066,100.3147292,121.5551142,35.73424751,36.87817783,60.29535453,67.41226067,67.41282437,59.33303371,52.07333718,66.1340121,50.88139586,75.87409161,35.80857129,51.86354747,37.90557274
0149.png,Sample8,44.14645827,85.75400217,99.75117933,118.9080354,35.13187221,37.81799102,59.66243188,73.92483871,65.33739444,64.72097376,52.39192474,73.22388196,50.20806487,70.50589258,37.29787603,51.88854295,38.4645349
0150.png,Sample8,42.52645713,89.55445271,101.168827,118.2470258,34.64776408,36.13501842,56.95971286,70.25398051,68.71873431,58.80259254,52.17551576,61.77026613,49.31974137,68.4847266,38.51691116,55.1724569,38.4645349
0157.png,Sample8,41.53230604,88.729757,97.49339351,123.3191812,36.30097642,37.73592453,58.92683222,66.02333594,70.61943705,64.6664433,52.06829703,39.64242397,45.86445732,58.41232747,36.72085088,53.50838772,43.2096697
0158.png,Sample8,44.06580938,88.0022323,96.59070119,122.2162746,35.82627218,36.47295498,55.84869639,64.6664433,70.45565982,63.72507966,52,39.42341662,50.61886781,57.06909652,37.36308338,52.98593944,41.23105626
0159.png,Sample8,42.21591065,88.25156971,98.32598843,120.4913017,32.61223356,37.38721113,56.11530194,64.13898104,69.71981386,64.62517226,52.03844733,36.81817184,50.68374274,56.80747212,35.73301618,54.39739781,34.76982089
0160.png,Sample8,42.52645713,89.74299354,97.56206458,122.5657882,33.9411255,38.16369421,56.38801686,65.56783426,71.64388165,63.65532185,52.20901157,38.14588954,52.16198276,56.76415927,34.6474947,52.87276972,35.88326135
0161.png,Sample8,43.33341539,91.54735265,96.18731725,123.980615,35.87657856,35.90066543,53.96676344,62.25467408,70.20285528,65.52716146,52.87237885,40.68784149,54.68339582,55.68569336,33.75790937,54.69110429,31.07669366
0162.png,Sample8,43.43149908,92.19544457,96.7487238,123.8511077,35.82697929,36.2826068,54.89802263,59.95949374,68.07251689,66.46971575,52.34500931,43.17406629,51.55748033,54.99552305,33.86870073,56.80800022,32.27632087
0163.png,Sample8,41.12375902,89.55445271,96.00926807,125.5207464,36.81784592,37.38624822,54.29123113,57.70401103,67.73838564,65.08113227,52.29796257,46.57085403,51.12955224,55.56977596,33.49932007,57.33787967,30.67364414
0166.png,Sample8,38.70126039,91.23777483,99.41350456,127.2705657,34.88440594,40.73230768,58.13776741,53.86868809,72.1609559,59.86975494,54.0167834,49.53532971,51.93204962,52.19681557,32.666,57.2436702,38.18668763
0169.png,Sample8,41.58030517,91.71147996,104.9712892,127.5858996,30.93408764,42.04759208,59.54705329,58.72817988,69.69840426,66.23845141,52.29030928,46.17358552,50.85016771,48.92602126,34.05877273,59.92616197,29.52166061
0170.png,Sample8,41.5791187,92.76003929,102.4261859,130.3347826,33.9411255,41.12343479,60.66653846,58.72677224,71.15810878,66.32553723,51.44186795,46.25084744,49.55310059,48.30038418,35.18140924,60.40194994,31.22658412
0171.png,Sample8,42.23267825,92.55159042,101.8262223,129.6907878,33.4728082,40.90149686,52.4800957,55.10833372,69.85699679,65.81066445,52.12328122,46.58097848,53.43645864,48.91662749,34.6474947,63.68252857,31.04834939
0172.png,Sample8,44.19124096,92.34204291,101.0977173,130,33.99418252,41.53135897,53.66563146,54.67087383,68.91171486,63.78087488,54.29123113,47.23962085,48.99812695,48.48815205,34.92849839,61.2900717,32.1798764
0173.png,Sample8,42.42640687,93.82089557,103.0320942,131.6246043,34.88440594,39.64242397,54.86114189,55.20044283,69.85699679,64.44938755,54.29213981,46.48062918,47.5619082,46.93744301,34.78200046,62.71227773,33.33967273
0174.png,Sample8,41.86708068,92.7843186,104.4180231,129.8638193,32.61213136,39.74380176,57.8775681,54.67026411,70.05381107,63.20709524,54.22922132,44.84547791,49.28421429,48.37781402,34.92849839,62.25394588,32.91098432
0175.png,Sample8,41.20872616,92.98299247,100.4346731,128.8758852,33.95423063,39.01620747,56.06375736,53.63268489,70.88018059,62.39994302,55.4776071,44.50223465,47.70293259,48.02241607,34.80166025,64.35962848,32.91098432
0176.png,Sample8,43.08680644,93.63759929,98.89099274,124.9867869,32.5303209,40.11110127,56.66636471,53.80651344,71.90447676,62.80127387,53.54976917,43.74641573,47.72667552,47.07440918,35.63374182,64.8007476,35.18140924
0177.png,Sample8,42.23267825,95.82465468,98.05666162,124.8802449,33.4728082,38.97562772,55.50528304,54.73101904,70.88018059,62.00378125,54.40588203,41.41995226,49.39635614,47.37548827,36.05551275,66.26894027,37.39209067
0178.png,Sample8,42.10008182,95.94949598,97.35454564,123.8159943,33.01201128,39.62642777,57.9509141,56.6664,70.69514521,62.31828339,52.56913332,40.02220495,50.18263091,47.87059408,35.65868447,66.42664794,39.01492593
0179.png,Sample8,42.23190474,96.46676572,98,122.2475994,32.06985432,39.1293354,57.69236422,58.07729716,66.95986195,65.82458845,51.68345534,42.88492613,50.8113067,45.57359372,35.65868447,68.98674913,37.02825348
0180.png,Sample8,41.39788508,96.66436779,98.68626833,120.4522496,30.22900741,39.46851348,58.06151527,59.39696962,64.46080636,64.40496875,51.64342704,45.97603241,49.96411601,43.38012858,38.00553761,71.4456499,36.76955262
0181.png,Sample8,40.13832195,98.48857802,100.0088841,119.7961806,28.42534081,39.93916485,57.98426607,61.2821163,63.68351261,59.87388227,53.03651992,45.7478937,50.64066438,43.46198851,38.51651306,74.77347718,36.41807855
0182.png,Sample8,38.00520433,98.76094145,100.6858657,117.2895581,27.56077729,40.11013727,54.22957783,59.42619326,63.45985258,62.57367214,50.99019514,47.79560185,51.2810383,43.41599296,37.64110048,76.57675888,37.02864957
0183.png,Sample8,38.18612896,98.09051376,100.7211619,118.915249,28.13506314,41.95744935,53.74834365,61.39807453,62.08952318,67.20119047,49.33850874,52.02182021,52.87276972,43.33911757,37.29746491,78.89489774,34.66653846
0184.png,Sample8,36.73945503,101.0913734,103.4103906,121.443225,28.13506314,41.12280254,55.58933151,65.29931087,63.34702659,67.88914821,47.33869923,53.63268489,52.42958876,44.00505527,36.97416516,76.91000513,34.66653846
0185.png,Sample8,38.00616909,99.88912298,102.1763182,117.9475382,27.55993066,42.16359673,54.9739979,64.87294934,62.67053889,65.33660877,46.83811364,55.73335726,51.26850452,43.334,37.57068598,74.08428233,38.5174304
0186.png,Sample8,36.72085088,96.30030576,100.1421035,112.7796948,25.94009339,40.49691346,55.58933151,64.35962848,62.69790711,63.3328,49.12140516,57.59975309,49.97843091,42.71384891,37.88256709,74.08354443,37.54710227
0192.png,Sample8,36.39286866,96.90744496,93.13590309,116.8337299,36.02426343,33.09862704,52.80151513,64.83106937,55.24827197,67.26356782,49.80390435,78.72643492,50,45.33890653,40.20452159,61.63651155,34.17601498
0193.png,Sample8,38.18053023,96.00985135,93.94157996,115.9696244,35.20080807,34.27956956,50.10300502,62.89359622,55.24926143,62.69830053,50.4421605,79.70245221,50.01779239,45.82161548,41.03656906,61.11914412,34.16332667
0194.png,Sample8,35.43407651,93.0376268,96.27973596,116.5143959,33.65199681,34.80039592,52.77204227,66.08354981,58.08866021,62.27154157,52.00446989,79.90221246,50.11103228,47.59111028,39.6092133,59.66573556,34.78178962
0195.png,Sample8,39.48590747,90.94593755,97.56106692,116.5143959,32.36603845,36.08647639,52.47674617,63.68370104,57.22891655,58.74646846,50.14186985,80.9197133,50.11103228,47.72639615,37.38635521,58.27875161,33.34039259
0196.png,Sample8,38.83297568,93.75408021,100.7464386,119.5032013,31.44621511,36.41807855,53.6867747,66.50995247,54.91812087,60.25190823,50.85073145,86.83317338,49.37452335,50.01808562,36.44761843,56.39872733,33.34039259
0197.png,Sample8,37.26702446,91.04367695,100.0355315,119.246173,32.01377482,37.86496476,56.95206562,62.43201814,56.06347197,56.51361685,50.3020521,81.94552391,49.49589433,51.64912821,36.37434383,53.63737918,34.41570701
0198.png,Sample8,35.18140924,89.21576343,99.33523265,120.4748125,33.28663395,40.24922359,55.17634356,65.74423507,57.05784589,56.77590256,51.07347214,84.80002097,49.49589433,50.99019514,35.60898763,52.36634203,34.1044409
0202.png,Sample8,34.76943741,89.3875184,102.3674731,127.9336894,33.11960816,41.16090919,55.23716945,65.27226738,58.76160122,51.6824621,52.15815266,78.04518919,51.02526607,60.90062215,34.44251896,43.00841262,36.67304794
0205.png,Sample8,37.05180758,83.27213487,101.7298667,128.5993969,33.63178391,40.60074986,57.07725369,63.86765135,60.0148278,54.03247584,48.47863218,79.71273703,50.26197149,64.55342662,31.83998883,41.59553395,32.11086352
0206.png,Sample8,40.71615022,81.50754022,100.2238184,127.1231039,34.15004799,40.35995265,55.84961554,62.00378125,58.68216462,55.68131544,52.7051758,80.07172896,48.53456959,65.20034424,33.15267042,41.3813592,32.24903099
0207.png,Sample8,40.08881252,80.4014483,100.2238184,123.55031,32.3655029,41.62236044,57.44132465,61.33762667,58.85225947,55.13990287,50.31449538,78.09105227,50.88186755,66.19844241,31.78360864,41.333,32.33853567
0208.png,Sample8,41.333,79.12016178,100.2239515,125.227221,32.93750312,42.34289132,57.81940467,63.86765135,58.72659061,55.87694019,49.75013122,78.09071933,51.59272128,66.37956848,33.65912127,42.13204112,32.33853567
0209.png,Sample8,43.37912965,80.11092865,100.5673152,126.0076964,31.61595238,43.26661531,56.2058439,62.00378125,58.03447251,56.95971286,50.53548809,75.82746791,53.9672205,69.63060311,34.76936072,41.97844421,33.09961397
0210.png,Sample8,40.04996879,79.94637648,99.56292037,119.5491531,27.3656557,42.19004622,57.44169605,60,57.58149395,57.35647208,49.21562534,78.44046008,52.87305973,68.14358697,35.55969004,42.75511665,32.984845
0211.png,Sample8,40.67245315,82.21921916,99.2418281,121.7962853,28.852329,42.08943389,57.7649644,63.61732119,58.18738313,58.56443365,48.59782803,80.37989246,47.71192258,76.04136009,33.57214454,43.68065934,32.82945155
0212.png,Sample8,39.42331516,78.63600815,93.13580288,121.9759065,34.41528085,38.47076812,57.76591075,62.57507847,58.30951895,57.69236422,47.5394573,79.71292102,48.29979066,74.86268022,33.34039259,44.08534652,33.79718595
0213.png,Sample8,42.0845287,80.99382693,93.45060966,121.5914617,34.88369884,36.98108226,56.71360409,63.72582243,60.36916064,55.23716945,48.53363553,76.99104133,46.72909634,75.82761737,32.8900728,44.74531386,33.63231911
0214.png,Sample8,42.71384891,82.82261634,94.02127419,120.9757368,34.41599757,37.57022462,55.68131544,61.76993156,59.30374169,55.58933151,48.70318265,74.09286665,46.58082104,75.82712502,33.09991609,45.02360369,33.79692952
0215.png,Sample8,42.08459206,79.0641062,92.66939325,119.6756635,35.38361203,39.22006856,54.18066486,59.91430177,58.46172157,57.8775681,48.2994456,74.20466592,46.30810824,74.20466592,37.86496476,47.70744177,34.36417386
0216.png,Sample8,43.29256031,79.91120628,93.34351849,118.7339921,34.99747294,39.57644643,51.88908256,59.42760676,58.90889388,60.23627552,48.70318265,71.93280507,45.37677331,73.98724515,36.08690129,49.76825406,34.36417386
0217.png,Sample8,44.40720662,82.28990488,92.70534205,118.4567432,35.43309816,39.69339716,54.39739781,59.46427499,58.46172157,60.52349039,48.72079182,69.46755278,45.72833792,74.70580819,37.90557274,49.17140995,34.80039592
0218.png,Sample8,38.28551801,84.98320096,94.02127419,118.7339921,35.08693331,38.7591079,57.35647208,59.01833237,59.51316568,60.5492013,48.83045043,70.53473534,46,72.150534,38.46543615,50.49581721,35.53966173
0219.png,Sample8,41.44640984,86.19631598,91.52986884,115.2019695,34.57063622,37.90648728,59.24326872,57.9853813,61.76642742,57.84639814,48.37879242,66.6672,45.33789193,70.93392544,39.35547964,51.86354747,35.2822398
0220.png,Sample8,38.70126039,86.19631598,92.29186072,116.2843775,34.99823488,36.97416516,61.3514466,60.36969071,66.134375,55.23719359,48.12093562,58.27956379,47.63359226,69.65629907,39.39543121,53.74908785,35.80724943
0221.png,Sample8,40.1104032,82.20599059,89.02716939,110.9151107,33.73740424,38.47076812,58.3968987,59.91498051,64.3602707,57.73859099,47.72639615,57.47688618,46.97084676,67.54403338,38.5174304,54.71588029,35.80765903
0228.png,Sample8,40.27134079,83.35466394,89.47435139,116.1796062,37.24417926,34.31844338,59.92576148,53.52101976,66.41651067,60.18069089,50.01776573,46.05236633,44.74662496,56.21057236,36.08592216,59.91430177,36.6672
